Week,Cost_Price,Selling_Price,Total_Inventory,Demand
12,1679.28,3473.0,2012,1069
13,1420.08,3524.0,1997,1077
14,1628.16,3622.0,1997,512
15,1710.48,3743.0,1997,528
16,1751.7599999999998,3807.0,1997,537
17,1728.72,3810.0,1997,538
18,1550.6399999999999,3906.0,1997,552
19,1815.3600000000001,3899.0,1997,550
20,1623.12,3907.0,1997,552
21,1865.28,3786.0,1997,534
22,1992.0,3699.0,1997,521
23,1995.12,3648.0,1997,513
24,2073.84,3637.0,1997,511
25,2005.92,3594.0,1997,507
26,2053.2,3524.0,2070,1073
27,2059.92,3480.0,2070,1067
28,2124.96,3575.0,2070,502
29,2058.48,3651.0,2070,513
30,2083.92,3682.0,2070,517
31,2199.6000000000004,3684.0,2070,517
32,2178.2400000000002,3638.0,2070,511
33,2158.56,3554.0,2070,500
34,2111.04,3523.0,2070,1074
35,2107.92,3533.0,2070,1074
36,1824.0,2694.96,2070,1077
37,1918.56,3526.0,2070,1073
38,1819.1999999999998,3467.0,2070,1065
39,1912.56,3355.0,2070,1049
40,1663.44,3285.0,2045,1041
41,1721.7599999999998,3274.0,2045,1039
42,1529.04,3353.0,2045,1052
43,1597.6799999999998,3372.0,2045,1054
44,1319.52,3332.0,2045,1051
45,1418.6399999999999,3297.0,2045,1045
46,1494.0,3308.0,2045,1046
47,1443.3600000000001,2459.36,2045,1039
48,1173.84,3172.0,2045,1030
49,1054.32,3158.0,2045,1031
50,1239.1200000000001,3159.0,2045,1030
51,1151.04,3112.0,2045,1029
52,1069.1999999999998,2378.04,2045,1024
1,1176.24,3157.0,1910,1026
2,1164.72,3261.0,1910,1040
3,1298.6399999999999,3268.0,1910,1040
4,1302.24,3290.0,1910,1043
5,1357.1999999999998,3360.0,1910,1054
6,1152.48,2590.84,1910,1064
7,1087.68,3510.0,1910,500
8,1374.0,3555.0,1910,504
9,1463.04,3630.0,1910,514
10,1410.24,3669.0,1910,520
11,1553.7599999999998,3734.0,1910,528
12,1582.3200000000002,3787.0,1910,535
13,1622.6399999999999,3845.0,1910,544
14,1690.3200000000002,3891.0,1857,550
15,1657.6799999999998,3891.0,1857,550
16,1602.2400000000002,3877.0,1857,548
17,1613.52,3814.0,1857,538
18,1813.1999999999998,3749.0,1857,529
19,1770.48,3688.0,1857,520
20,1687.92,3630.0,1857,512
21,1853.28,3561.0,1857,502
22,1870.8000000000002,3501.0,1857,1072
23,1879.1999999999998,3452.0,1857,1065
24,1904.3999999999999,3393.0,1857,1057
25,1881.3600000000001,3346.0,1857,1051
26,2037.12,3286.0,1857,1040
27,1957.6799999999998,3227.0,1796,1033
28,1850.88,3256.0,1796,1036
29,1930.08,3311.0,1796,1043
30,1983.84,3407.0,1796,1057
31,2066.64,3417.0,1796,1059
32,2041.1999999999998,3494.0,1796,1069
33,2036.3999999999999,3571.0,1796,502
34,1863.84,3620.0,1796,511
35,1931.7599999999998,3638.0,1796,513
36,2015.04,2834.8,1796,524
37,1799.28,3717.0,1796,523
38,1676.88,3721.0,1796,524
39,1825.92,3666.0,1796,516
40,1645.1999999999998,3617.0,1708,511
41,1511.76,3601.0,1708,510
42,1631.28,3594.0,1708,507
43,1659.84,3506.0,1708,1073
5,1015.44,2572.0,2107,941
6,924.24,1936.48,2107,939
7,958.3199999999999,2514.0,2107,933
8,1119.1200000000001,2561.0,2107,938
9,1116.0,2625.0,2107,948
10,1386.96,2667.0,2107,952
11,1309.92,2720.0,2107,960
12,1234.8000000000002,2732.0,2107,962
13,1494.48,2719.0,2030,959
14,1580.6399999999999,2770.0,2030,966
15,1591.6799999999998,2808.0,2030,971
16,1556.16,2795.0,2030,969
17,1617.84,2780.0,2030,966
18,1741.1999999999998,2835.0,2030,974
19,1794.72,2854.0,2030,976
20,1834.56,2826.0,2030,972
21,1930.56,2759.0,2030,962
22,1936.56,2705.0,2030,954
23,1930.3200000000002,2668.0,2030,949
24,2018.6399999999999,2637.0,2030,944
25,2024.16,2653.0,2030,946
26,1941.84,2669.0,2024,949
27,1931.52,2642.0,2024,945
28,1995.6000000000001,2623.0,2024,942
29,2000.6399999999999,2608.0,2024,940
30,1964.16,2640.0,2024,945
31,2091.84,2627.0,2024,943
32,2088.0,2692.0,2024,953
33,2079.6000000000004,2664.0,2024,951
34,2045.28,2619.0,2024,945
35,1949.04,2577.0,2024,936
36,1888.56,1949.4,2024,934
37,1970.6399999999999,2582.0,2024,936
38,1942.56,2624.0,2024,942
39,1725.3600000000001,2603.0,2037,941
40,1534.32,2633.0,2037,947
41,1612.3200000000002,2720.0,2037,958
42,1676.6399999999999,2725.0,2037,958
43,1671.3600000000001,2716.0,2037,957
44,1409.76,2689.0,2037,956
45,1430.6399999999999,2728.0,2037,960
46,1233.84,2771.0,2037,968
47,1548.48,2078.6,2037,962
48,1182.48,2708.0,2037,960
49,1111.92,2843.0,2037,980
50,1196.16,2869.0,2037,984
51,1255.92,2886.0,2037,987
52,1162.32,2236.68,2037,992
1,1158.48,2976.0,2012,997
2,849.5999999999999,2983.0,2012,1000
3,1056.96,3016.0,2012,1003
4,1051.92,3010.0,2012,1002
5,1014.48,2989.0,2012,1001
6,873.36,2296.72,2012,1006
7,1376.6399999999999,3045.0,2012,1006
8,1509.6,3065.0,2012,1008
9,1429.92,3288.0,2012,1040
10,1285.44,3459.0,2012,1065
11,1506.24,3488.0,2012,1068
12,1679.28,3473.0,2012,1065
13,1420.08,3524.0,1997,1074
14,1628.16,3622.0,1997,508
15,1710.48,3743.0,1997,525
16,1751.7599999999998,3807.0,1997,534
17,1728.72,3810.0,1997,534
18,1550.6399999999999,3906.0,1997,549
19,1815.3600000000001,3899.0,1997,547
20,1623.12,3907.0,1997,549
21,1865.28,3786.0,1997,530
22,1992.0,3699.0,1997,517
23,1995.12,3648.0,1997,510
24,2073.84,3637.0,1997,507
25,2005.92,3594.0,1997,502
26,2053.2,3524.0,2070,1070
27,2059.92,3480.0,2070,1063
28,2124.96,3575.0,2070,1076
29,2058.48,3651.0,2070,510
30,2083.92,3682.0,2070,514
31,2199.6000000000004,3684.0,2070,515
32,2178.2400000000002,3638.0,2070,508
33,2158.56,3554.0,2070,1076
34,2111.04,3523.0,2070,1071
35,2107.92,3533.0,2070,1071
36,1824.0,2694.96,2070,1074
37,1918.56,3526.0,2070,1071
38,1819.1999999999998,3467.0,2070,1063
39,1912.56,3355.0,2070,1046
40,1663.44,3285.0,2045,1038
41,1721.7599999999998,3274.0,2045,1036
42,1529.04,3353.0,2045,1049
43,1597.6799999999998,3372.0,2045,1051
44,1319.52,3332.0,2045,1047
45,1418.6399999999999,3297.0,2045,1042
46,1494.0,3308.0,2045,1042
47,1443.3600000000001,2459.36,2045,1034
48,1173.84,3172.0,2045,1025
49,1054.32,3158.0,2045,1025
50,1239.1200000000001,3159.0,2045,1024
51,1151.04,3112.0,2045,1018
52,1069.1999999999998,2378.04,2045,1019
1,1176.24,3157.0,1910,1023
2,1164.72,3261.0,1910,1037
3,1298.6399999999999,3268.0,1910,1037
4,1302.24,3290.0,1910,1041
5,1357.1999999999998,3360.0,1910,1051
6,1152.48,2590.84,1910,1059
7,1087.68,3510.0,1910,1074
8,1374.0,3555.0,1910,500
9,1463.04,3630.0,1910,511
10,1410.24,3669.0,1910,516
11,1553.7599999999998,3734.0,1910,525
12,1582.3200000000002,3787.0,1910,532
13,1622.6399999999999,3845.0,1910,540
14,1690.3200000000002,3891.0,1857,547
15,1657.6799999999998,3891.0,1857,547
16,1602.2400000000002,3877.0,1857,545
17,1613.52,3814.0,1857,535
18,1813.1999999999998,3749.0,1857,526
19,1770.48,3688.0,1857,517
20,1687.92,3630.0,1857,509
21,1853.28,3561.0,1857,1076
22,1870.8000000000002,3501.0,1857,1067
23,1879.1999999999998,3452.0,1857,1060
24,1904.3999999999999,3393.0,1857,1052
25,1881.3600000000001,3346.0,1857,1045
26,2037.12,3286.0,1857,1036
27,1957.6799999999998,3227.0,1796,1028
28,1850.88,3256.0,1796,1033
29,1930.08,3311.0,1796,1040
30,1983.84,3407.0,1796,1054
31,2066.64,3417.0,1796,1055
32,2041.1999999999998,3494.0,1796,1067
33,2036.3999999999999,3571.0,1796,500
34,1863.84,3620.0,1796,509
35,1931.7599999999998,3638.0,1796,511
36,2015.04,2834.8,1796,521
37,1799.28,3717.0,1796,521
38,1676.88,3721.0,1796,522
39,1825.92,3666.0,1796,513
40,1645.1999999999998,3617.0,1708,508
41,1511.76,3601.0,1708,507
42,1631.28,3594.0,1708,504
43,1659.84,3506.0,1708,1070
5,1015.44,2572.0,2107,942
6,924.24,1936.48,2107,940
7,958.3199999999999,2514.0,2107,934
8,1119.1200000000001,2561.0,2107,940
9,1116.0,2625.0,2107,949
10,1386.96,2667.0,2107,953
11,1309.92,2720.0,2107,962
12,1234.8000000000002,2732.0,2107,964
13,1494.48,2719.0,2030,961
14,1580.6399999999999,2770.0,2030,968
15,1591.6799999999998,2808.0,2030,973
16,1556.16,2795.0,2030,971
17,1617.84,2780.0,2030,968
18,1741.1999999999998,2835.0,2030,975
19,1794.72,2854.0,2030,978
20,1834.56,2826.0,2030,974
21,1930.56,2759.0,2030,963
22,1936.56,2705.0,2030,956
23,1930.3200000000002,2668.0,2030,951
24,2018.6399999999999,2637.0,2030,945
25,2024.16,2653.0,2030,948
26,1941.84,2669.0,2024,950
27,1931.52,2642.0,2024,946
28,1995.6000000000001,2623.0,2024,943
29,2000.6399999999999,2608.0,2024,941
30,1964.16,2640.0,2024,945
31,2091.84,2627.0,2024,943
32,2088.0,2692.0,2024,952
33,2079.6000000000004,2664.0,2024,949
34,2045.28,2619.0,2024,943
35,1949.04,2577.0,2024,937
36,1888.56,1949.4,2024,935
37,1970.6399999999999,2582.0,2024,937
38,1942.56,2624.0,2024,943
39,1725.3600000000001,2603.0,2037,942
40,1534.32,2633.0,2037,948
41,1612.3200000000002,2720.0,2037,959
42,1676.6399999999999,2725.0,2037,960
43,1671.3600000000001,2716.0,2037,959
44,1409.76,2689.0,2037,956
45,1430.6399999999999,2728.0,2037,961
46,1233.84,2771.0,2037,969
47,1548.48,2078.6,2037,962
48,1182.48,2708.0,2037,960
49,1111.92,2843.0,2037,980
50,1196.16,2869.0,2037,984
51,1255.92,2886.0,2037,987
52,1162.32,2236.68,2037,993
1,1158.48,2976.0,2012,998
2,849.5999999999999,2983.0,2012,1000
3,1056.96,3016.0,2012,1004
4,1051.92,3010.0,2012,1003
5,1014.48,2989.0,2012,1001
6,873.36,2296.72,2012,1006
7,1376.6399999999999,3045.0,2012,1007
8,1509.6,3065.0,2012,1009
9,1429.92,3288.0,2012,1042
10,1285.44,3459.0,2012,1066
11,1506.24,3488.0,2012,1069
12,1679.28,3473.0,2012,1067
13,1420.08,3524.0,1997,1075
14,1628.16,3622.0,1997,510
15,1710.48,3743.0,1997,526
16,1751.7599999999998,3807.0,1997,535
17,1728.72,3810.0,1997,536
18,1550.6399999999999,3906.0,1997,550
19,1815.3600000000001,3899.0,1997,548
20,1623.12,3907.0,1997,550
21,1865.28,3786.0,1997,531
22,1992.0,3699.0,1997,518
23,1995.12,3648.0,1997,511
24,2073.84,3637.0,1997,509
25,2005.92,3594.0,1997,503
26,2053.2,3524.0,2070,1071
27,2059.92,3480.0,2070,1065
28,2124.96,3575.0,2070,1077
29,2058.48,3651.0,2070,511
30,2083.92,3682.0,2070,515
31,2199.6000000000004,3684.0,2070,515
32,2178.2400000000002,3638.0,2070,508
33,2158.56,3554.0,2070,1074
34,2111.04,3523.0,2070,1071
35,2107.92,3533.0,2070,1072
36,1824.0,2694.96,2070,1075
37,1918.56,3526.0,2070,1072
38,1819.1999999999998,3467.0,2070,1064
39,1912.56,3355.0,2070,1047
40,1663.44,3285.0,2045,1039
41,1721.7599999999998,3274.0,2045,1037
42,1529.04,3353.0,2045,1050
43,1597.6799999999998,3372.0,2045,1052
44,1319.52,3332.0,2045,1048
45,1418.6399999999999,3297.0,2045,1043
46,1494.0,3308.0,2045,1043
47,1443.3600000000001,2459.36,2045,1034
48,1173.84,3172.0,2045,1026
49,1054.32,3158.0,2045,1025
50,1239.1200000000001,3159.0,2045,1024
51,1151.04,3112.0,2045,1019
52,1069.1999999999998,2378.04,2045,1021
1,1176.24,3157.0,1910,1023
2,1164.72,3261.0,1910,1038
3,1298.6399999999999,3268.0,1910,1038
4,1302.24,3290.0,1910,1041
5,1357.1999999999998,3360.0,1910,1052
6,1152.48,2590.84,1910,1060
7,1087.68,3510.0,1910,1075
8,1374.0,3555.0,1910,501
9,1463.04,3630.0,1910,512
10,1410.24,3669.0,1910,518
11,1553.7599999999998,3734.0,1910,526
12,1582.3200000000002,3787.0,1910,533
13,1622.6399999999999,3845.0,1910,542
14,1690.3200000000002,3891.0,1857,548
15,1657.6799999999998,3891.0,1857,548
16,1602.2400000000002,3877.0,1857,546
17,1613.52,3814.0,1857,537
18,1813.1999999999998,3749.0,1857,527
19,1770.48,3688.0,1857,518
20,1687.92,3630.0,1857,510
21,1853.28,3561.0,1857,500
22,1870.8000000000002,3501.0,1857,1069
23,1879.1999999999998,3452.0,1857,1062
24,1904.3999999999999,3393.0,1857,1053
25,1881.3600000000001,3346.0,1857,1047
26,2037.12,3286.0,1857,1037
27,1957.6799999999998,3227.0,1796,1030
28,1850.88,3256.0,1796,1034
29,1930.08,3311.0,1796,1041
30,1983.84,3407.0,1796,1054
31,2066.64,3417.0,1796,1056
32,2041.1999999999998,3494.0,1796,1066
33,2036.3999999999999,3571.0,1796,500
34,1863.84,3620.0,1796,508
35,1931.7599999999998,3638.0,1796,510
36,2015.04,2834.8,1796,522
37,1799.28,3717.0,1796,521
38,1676.88,3721.0,1796,523
39,1825.92,3666.0,1796,514
40,1645.1999999999998,3617.0,1708,509
41,1511.76,3601.0,1708,507
42,1631.28,3594.0,1708,505
43,1659.84,3506.0,1708,1071
5,1015.44,2572.0,2107,943
6,924.24,1936.48,2107,939
7,958.3199999999999,2514.0,2107,934
8,1119.1200000000001,2561.0,2107,939
9,1116.0,2625.0,2107,949
10,1386.96,2667.0,2107,953
11,1309.92,2720.0,2107,961
12,1234.8000000000002,2732.0,2107,962
13,1494.48,2719.0,2030,960
14,1580.6399999999999,2770.0,2030,966
15,1591.6799999999998,2808.0,2030,972
16,1556.16,2795.0,2030,970
17,1617.84,2780.0,2030,967
18,1741.1999999999998,2835.0,2030,974
19,1794.72,2854.0,2030,977
20,1834.56,2826.0,2030,972
21,1930.56,2759.0,2030,962
22,1936.56,2705.0,2030,955
23,1930.3200000000002,2668.0,2030,949
24,2018.6399999999999,2637.0,2030,944
25,2024.16,2653.0,2030,946
26,1941.84,2669.0,2024,949
27,1931.52,2642.0,2024,945
28,1995.6000000000001,2623.0,2024,942
29,2000.6399999999999,2608.0,2024,940
30,1964.16,2640.0,2024,945
31,2091.84,2627.0,2024,942
32,2088.0,2692.0,2024,951
33,2079.6000000000004,2664.0,2024,948
34,2045.28,2619.0,2024,941
35,1949.04,2577.0,2024,936
36,1888.56,1949.4,2024,935
37,1970.6399999999999,2582.0,2024,936
38,1942.56,2624.0,2024,942
39,1725.3600000000001,2603.0,2037,942
40,1534.32,2633.0,2037,948
41,1612.3200000000002,2720.0,2037,959
42,1676.6399999999999,2725.0,2037,959
43,1671.3600000000001,2716.0,2037,957
44,1409.76,2689.0,2037,956
45,1430.6399999999999,2728.0,2037,961
46,1233.84,2771.0,2037,968
47,1548.48,2078.6,2037,962
48,1182.48,2708.0,2037,960
49,1111.92,2843.0,2037,979
50,1196.16,2869.0,2037,983
51,1255.92,2886.0,2037,986
52,1162.32,2236.68,2037,992
1,1158.48,2976.0,2012,997
2,849.5999999999999,2983.0,2012,1000
3,1056.96,3016.0,2012,1003
4,1051.92,3010.0,2012,1003
5,1014.48,2989.0,2012,1000
6,873.36,2296.72,2012,1006
7,1376.6399999999999,3045.0,2012,1007
8,1509.6,3065.0,2012,1008
9,1429.92,3288.0,2012,1041
10,1285.44,3459.0,2012,1066
11,1506.24,3488.0,2012,1068
12,1679.28,3473.0,2012,1065
13,1420.08,3524.0,1997,1074
14,1628.16,3622.0,1997,509
15,1710.48,3743.0,1997,526
16,1751.7599999999998,3807.0,1997,534
17,1728.72,3810.0,1997,535
18,1550.6399999999999,3906.0,1997,549
19,1815.3600000000001,3899.0,1997,547
20,1623.12,3907.0,1997,549
21,1865.28,3786.0,1997,531
22,1992.0,3699.0,1997,517
23,1995.12,3648.0,1997,510
24,2073.84,3637.0,1997,508
25,2005.92,3594.0,1997,502
26,2053.2,3524.0,2070,1070
27,2059.92,3480.0,2070,1064
28,2124.96,3575.0,2070,1077
29,2058.48,3651.0,2070,510
30,2083.92,3682.0,2070,514
31,2199.6000000000004,3684.0,2070,514
32,2178.2400000000002,3638.0,2070,507
33,2158.56,3554.0,2070,1074
34,2111.04,3523.0,2070,1069
35,2107.92,3533.0,2070,1071
36,1824.0,2694.96,2070,1074
37,1918.56,3526.0,2070,1071
38,1819.1999999999998,3467.0,2070,1063
39,1912.56,3355.0,2070,1047
40,1663.44,3285.0,2045,1039
41,1721.7599999999998,3274.0,2045,1037
42,1529.04,3353.0,2045,1050
43,1597.6799999999998,3372.0,2045,1052
44,1319.52,3332.0,2045,1048
45,1418.6399999999999,3297.0,2045,1042
46,1494.0,3308.0,2045,1043
47,1443.3600000000001,2459.36,2045,1033
48,1173.84,3172.0,2045,1025
49,1054.32,3158.0,2045,1025
50,1239.1200000000001,3159.0,2045,1024
51,1151.04,3112.0,2045,1018
52,1069.1999999999998,2378.04,2045,1019
1,1176.24,3157.0,1910,1023
2,1164.72,3261.0,1910,1037
3,1298.6399999999999,3268.0,1910,1038
4,1302.24,3290.0,1910,1041
5,1357.1999999999998,3360.0,1910,1051
6,1152.48,2590.84,1910,1060
7,1087.68,3510.0,1910,1074
8,1374.0,3555.0,1910,501
9,1463.04,3630.0,1910,511
10,1410.24,3669.0,1910,517
11,1553.7599999999998,3734.0,1910,525
12,1582.3200000000002,3787.0,1910,533
13,1622.6399999999999,3845.0,1910,541
14,1690.3200000000002,3891.0,1857,547
15,1657.6799999999998,3891.0,1857,547
16,1602.2400000000002,3877.0,1857,545
17,1613.52,3814.0,1857,536
18,1813.1999999999998,3749.0,1857,526
19,1770.48,3688.0,1857,517
20,1687.92,3630.0,1857,509
21,1853.28,3561.0,1857,1076
22,1870.8000000000002,3501.0,1857,1068
23,1879.1999999999998,3452.0,1857,1061
24,1904.3999999999999,3393.0,1857,1052
25,1881.3600000000001,3346.0,1857,1046
26,2037.12,3286.0,1857,1036
27,1957.6799999999998,3227.0,1796,1028
28,1850.88,3256.0,1796,1033
29,1930.08,3311.0,1796,1040
30,1983.84,3407.0,1796,1053
31,2066.64,3417.0,1796,1055
32,2041.1999999999998,3494.0,1796,1066
33,2036.3999999999999,3571.0,1796,1077
34,1863.84,3620.0,1796,507
35,1931.7599999999998,3638.0,1796,509
36,2015.04,2834.8,1796,521
37,1799.28,3717.0,1796,521
38,1676.88,3721.0,1796,522
39,1825.92,3666.0,1796,513
40,1645.1999999999998,3617.0,1708,508
41,1511.76,3601.0,1708,508
42,1631.28,3594.0,1708,505
43,1659.84,3506.0,1708,1070
5,1015.44,2572.0,2107,940
6,924.24,1936.48,2107,937
7,958.3199999999999,2514.0,2107,932
8,1119.1200000000001,2561.0,2107,937
9,1116.0,2625.0,2107,946
10,1386.96,2667.0,2107,951
11,1309.92,2720.0,2107,959
12,1234.8000000000002,2732.0,2107,961
13,1494.48,2719.0,2030,957
14,1580.6399999999999,2770.0,2030,964
15,1591.6799999999998,2808.0,2030,969
16,1556.16,2795.0,2030,968
17,1617.84,2780.0,2030,965
18,1741.1999999999998,2835.0,2030,972
19,1794.72,2854.0,2030,975
20,1834.56,2826.0,2030,971
21,1930.56,2759.0,2030,960
22,1936.56,2705.0,2030,953
23,1930.3200000000002,2668.0,2030,947
24,2018.6399999999999,2637.0,2030,942
25,2024.16,2653.0,2030,945
26,1941.84,2669.0,2024,947
27,1931.52,2642.0,2024,944
28,1995.6000000000001,2623.0,2024,941
29,2000.6399999999999,2608.0,2024,938
30,1964.16,2640.0,2024,943
31,2091.84,2627.0,2024,941
32,2088.0,2692.0,2024,950
33,2079.6000000000004,2664.0,2024,946
34,2045.28,2619.0,2024,940
35,1949.04,2577.0,2024,934
36,1888.56,1949.4,2024,933
37,1970.6399999999999,2582.0,2024,935
38,1942.56,2624.0,2024,941
39,1725.3600000000001,2603.0,2037,939
40,1534.32,2633.0,2037,945
41,1612.3200000000002,2720.0,2037,957
42,1676.6399999999999,2725.0,2037,957
43,1671.3600000000001,2716.0,2037,956
44,1409.76,2689.0,2037,954
45,1430.6399999999999,2728.0,2037,959
46,1233.84,2771.0,2037,967
47,1548.48,2078.6,2037,960
48,1182.48,2708.0,2037,958
49,1111.92,2843.0,2037,978
50,1196.16,2869.0,2037,981
51,1255.92,2886.0,2037,983
52,1162.32,2236.68,2037,991
1,1158.48,2976.0,2012,996
2,849.5999999999999,2983.0,2012,999
3,1056.96,3016.0,2012,1002
4,1051.92,3010.0,2012,1002
5,1014.48,2989.0,2012,999
6,873.36,2296.72,2012,1004
7,1376.6399999999999,3045.0,2012,1005
8,1509.6,3065.0,2012,1007
9,1429.92,3288.0,2012,1039
10,1285.44,3459.0,2012,1064
11,1506.24,3488.0,2012,1067
12,1679.28,3473.0,2012,1064
13,1420.08,3524.0,1997,1073
14,1628.16,3622.0,1997,507
15,1710.48,3743.0,1997,524
16,1751.7599999999998,3807.0,1997,533
17,1728.72,3810.0,1997,534
18,1550.6399999999999,3906.0,1997,548
19,1815.3600000000001,3899.0,1997,546
20,1623.12,3907.0,1997,548
21,1865.28,3786.0,1997,529
22,1992.0,3699.0,1997,516
23,1995.12,3648.0,1997,509
24,2073.84,3637.0,1997,507
25,2005.92,3594.0,1997,501
26,2053.2,3524.0,2070,1069
27,2059.92,3480.0,2070,1063
28,2124.96,3575.0,2070,1076
29,2058.48,3651.0,2070,509
30,2083.92,3682.0,2070,513
31,2199.6000000000004,3684.0,2070,513
32,2178.2400000000002,3638.0,2070,506
33,2158.56,3554.0,2070,1073
34,2111.04,3523.0,2070,1069
35,2107.92,3533.0,2070,1070
36,1824.0,2694.96,2070,1073
37,1918.56,3526.0,2070,1070
38,1819.1999999999998,3467.0,2070,1062
39,1912.56,3355.0,2070,1046
40,1663.44,3285.0,2045,1037
41,1721.7599999999998,3274.0,2045,1035
42,1529.04,3353.0,2045,1048
43,1597.6799999999998,3372.0,2045,1050
44,1319.52,3332.0,2045,1046
45,1418.6399999999999,3297.0,2045,1041
46,1494.0,3308.0,2045,1042
47,1443.3600000000001,2459.36,2045,1032
48,1173.84,3172.0,2045,1024
49,1054.32,3158.0,2045,1023
50,1239.1200000000001,3159.0,2045,1022
51,1151.04,3112.0,2045,1017
52,1069.1999999999998,2378.04,2045,1019
1,1176.24,3157.0,1910,1022
2,1164.72,3261.0,1910,1037
3,1298.6399999999999,3268.0,1910,1037
4,1302.24,3290.0,1910,1040
5,1357.1999999999998,3360.0,1910,1050
6,1152.48,2590.84,1910,1058
7,1087.68,3510.0,1910,1073
8,1374.0,3555.0,1910,500
9,1463.04,3630.0,1910,510
10,1410.24,3669.0,1910,516
11,1553.7599999999998,3734.0,1910,524
12,1582.3200000000002,3787.0,1910,531
13,1622.6399999999999,3845.0,1910,539
14,1690.3200000000002,3891.0,1857,546
15,1657.6799999999998,3891.0,1857,546
16,1602.2400000000002,3877.0,1857,544
17,1613.52,3814.0,1857,535
18,1813.1999999999998,3749.0,1857,524
19,1770.48,3688.0,1857,516
20,1687.92,3630.0,1857,508
21,1853.28,3561.0,1857,1075
22,1870.8000000000002,3501.0,1857,1067
23,1879.1999999999998,3452.0,1857,1060
24,1904.3999999999999,3393.0,1857,1051
25,1881.3600000000001,3346.0,1857,1045
26,2037.12,3286.0,1857,1035
27,1957.6799999999998,3227.0,1796,1027
28,1850.88,3256.0,1796,1032
29,1930.08,3311.0,1796,1039
30,1983.84,3407.0,1796,1053
31,2066.64,3417.0,1796,1054
32,2041.1999999999998,3494.0,1796,1065
33,2036.3999999999999,3571.0,1796,1076
34,1863.84,3620.0,1796,506
35,1931.7599999999998,3638.0,1796,508
36,2015.04,2834.8,1796,521
37,1799.28,3717.0,1796,520
38,1676.88,3721.0,1796,521
39,1825.92,3666.0,1796,513
40,1645.1999999999998,3617.0,1708,507
41,1511.76,3601.0,1708,505
42,1631.28,3594.0,1708,504
43,1659.84,3506.0,1708,1069
5,1015.44,2572.0,2107,939
6,924.24,1936.48,2107,936
7,958.3199999999999,2514.0,2107,931
8,1119.1200000000001,2561.0,2107,937
9,1116.0,2625.0,2107,946
10,1386.96,2667.0,2107,950
11,1309.92,2720.0,2107,959
12,1234.8000000000002,2732.0,2107,961
13,1494.48,2719.0,2030,957
14,1580.6399999999999,2770.0,2030,964
15,1591.6799999999998,2808.0,2030,969
16,1556.16,2795.0,2030,968
17,1617.84,2780.0,2030,965
18,1741.1999999999998,2835.0,2030,972
19,1794.72,2854.0,2030,975
20,1834.56,2826.0,2030,970
21,1930.56,2759.0,2030,960
22,1936.56,2705.0,2030,953
23,1930.3200000000002,2668.0,2030,947
24,2018.6399999999999,2637.0,2030,942
25,2024.16,2653.0,2030,945
26,1941.84,2669.0,2024,947
27,1931.52,2642.0,2024,944
28,1995.6000000000001,2623.0,2024,940
29,2000.6399999999999,2608.0,2024,938
30,1964.16,2640.0,2024,943
31,2091.84,2627.0,2024,940
32,2088.0,2692.0,2024,950
33,2079.6000000000004,2664.0,2024,946
34,2045.28,2619.0,2024,940
35,1949.04,2577.0,2024,934
36,1888.56,1949.4,2024,933
37,1970.6399999999999,2582.0,2024,935
38,1942.56,2624.0,2024,941
39,1725.3600000000001,2603.0,2037,939
40,1534.32,2633.0,2037,945
41,1612.3200000000002,2720.0,2037,957
42,1676.6399999999999,2725.0,2037,957
43,1671.3600000000001,2716.0,2037,956
44,1409.76,2689.0,2037,954
45,1430.6399999999999,2728.0,2037,959
46,1233.84,2771.0,2037,966
47,1548.48,2078.6,2037,959
48,1182.48,2708.0,2037,958
49,1111.92,2843.0,2037,977
50,1196.16,2869.0,2037,981
51,1255.92,2886.0,2037,983
52,1162.32,2236.68,2037,991
1,1158.48,2976.0,2012,996
2,849.5999999999999,2983.0,2012,999
3,1056.96,3016.0,2012,1002
4,1051.92,3010.0,2012,1001
